Id,Weekly_Sales
28_29_2013-02-08,7321.735150000056
28_29_2013-02-15,5548.687120000008
28_29_2013-02-22,5263.627380000025
28_29_2013-03-01,4866.155900000023
28_29_2013-03-08,5274.049800000042
28_29_2013-03-15,4641.128450000005
28_29_2013-03-22,4724.530250000013
28_29_2013-03-29,4723.829190000007
28_29_2013-04-05,4919.573220000018
28_29_2013-04-12,4804.659800000015
28_29_2013-04-19,4875.099360000013
28_29_2013-04-26,4894.987360000022
28_29_2013-05-03,4983.169420000014
28_29_2013-05-10,4812.0950900000225
28_29_2013-05-17,4682.337710000027
28_29_2013-05-24,4687.2419800000225
28_29_2013-05-31,4660.645070000039
28_29_2013-06-07,4921.289680000018
28_29_2013-06-14,4757.756860000016
28_29_2013-06-21,4921.911450000023
28_29_2013-06-28,4776.272030000025
28_29_2013-07-05,5027.197750000014
28_29_2013-07-12,4791.46296000002
28_29_2013-07-19,4752.933530000034
28_29_2013-07-26,4682.212780000052
28_30_2012-11-02,2822.8999100000033
28_30_2012-11-09,2816.55183
28_30_2012-11-16,2598.692530000009
28_30_2012-11-23,2881.5245499999915
28_30_2012-11-30,2725.531060000003
28_30_2012-12-07,2755.390570000003
28_30_2012-12-14,2820.117390000007
28_30_2012-12-21,3537.9653699999803
28_30_2012-12-28,3008.577690000018
28_30_2013-01-04,3093.561000000004
28_30_2013-01-11,3131.91893999999
28_30_2013-01-18,3075.761849999985
28_30_2013-01-25,3219.4017399999902
28_30_2013-02-01,3822.5551200000114
28_30_2013-02-08,4847.1692199999925
28_30_2013-02-15,3720.8316399999862
28_30_2013-02-22,3762.1870900000035
28_30_2013-03-01,3580.191499999993
28_30_2013-03-08,3968.9076400000085
28_30_2013-03-15,3726.2906799999923
28_30_2013-03-22,3790.189999999981
28_30_2013-03-29,3775.948819999983
28_30_2013-04-05,3750.8826299999814
28_30_2013-04-12,3699.7369099999937
28_30_2013-04-19,3670.110189999991
28_30_2013-04-26,3747.1374699999933
28_30_2013-05-03,3752.1590800000004
28_30_2013-05-10,3711.959389999992
28_30_2013-05-17,3679.327289999993
28_30_2013-05-24,3608.8948399999967
28_30_2013-05-31,3587.564779999999
28_30_2013-06-07,3817.718730000021
28_30_2013-06-14,3651.5984100000155
28_30_2013-06-21,3660.259419999999
28_30_2013-06-28,3633.6059900000005
28_30_2013-07-05,3816.4434700000143
28_30_2013-07-12,3629.0628100000017
28_30_2013-07-19,3596.4449099999965
28_30_2013-07-26,3600.364809999989
28_31_2012-11-02,2361.0861200000045
28_31_2012-11-09,2320.0062000000025
28_31_2012-11-16,2421.506700000003
28_31_2012-11-23,2491.172220000013
28_31_2012-11-30,2506.488980000007
28_31_2012-12-07,2652.9136600000134
28_31_2012-12-14,3001.5600199999913
28_31_2012-12-21,5394.440189999986
28_31_2012-12-28,2615.6961599999945
28_31_2013-01-04,1846.748889999995
28_31_2013-01-11,1662.6027499999964
28_31_2013-01-18,1677.9570499999893
28_31_2013-01-25,1640.202149999988
28_31_2013-02-01,1823.3394999999944
28_31_2013-02-08,2182.0660200000084
28_31_2013-02-15,1863.6916499999984
28_31_2013-02-22,1817.131169999996
28_31_2013-03-01,1758.2333199999894
28_31_2013-03-08,2008.2801600000016
28_31_2013-03-15,1871.0162300000009
28_31_2013-03-22,1927.962529999995
28_31_2013-03-29,1885.8107799999977
28_31_2013-04-05,2007.8759399999976
28_31_2013-04-12,1929.785559999998
28_31_2013-04-19,1889.8905099999906
28_31_2013-04-26,1972.1402499999915
28_31_2013-05-03,1926.9875299999999
28_31_2013-05-10,1768.067629999995
28_31_2013-05-17,1848.0269500000013
28_31_2013-05-24,1867.3108199999983
28_31_2013-05-31,1856.1433800000013
28_31_2013-06-07,2189.0542300000016
28_31_2013-06-14,2009.5197800000024
28_31_2013-06-21,2079.7312800000022
28_31_2013-06-28,2025.813010000005
28_31_2013-07-05,2710.30832
28_31_2013-07-12,2440.464159999987
28_31_2013-07-19,2572.694519999986
28_31_2013-07-26,2990.0036099999743
28_32_2012-11-02,7126.529760000011
28_32_2012-11-09,7005.459010000007
28_32_2012-11-16,7803.8572899999845
28_32_2012-11-23,9047.178210000005
28_32_2012-11-30,9606.753410000014
28_32_2012-12-07,10027.430129999973
28_32_2012-12-14,11116.547990000077
28_32_2012-12-21,27092.5017800002
28_32_2012-12-28,11380.445480000011
28_32_2013-01-04,6400.683690000022
28_32_2013-01-11,6158.988610000032
28_32_2013-01-18,5483.223189999976
28_32_2013-01-25,6813.087090000027
28_32_2013-02-01,7984.425220000061
28_32_2013-02-08,11582.166029999973
28_32_2013-02-15,10036.140520000019
28_32_2013-02-22,8264.225390000045
28_32_2013-03-01,7717.453109999995
28_32_2013-03-08,9005.889310000035
28_32_2013-03-15,7967.041520000021
28_32_2013-03-22,7575.700320000005
28_32_2013-03-29,7445.6486300000015
28_32_2013-04-05,8754.003970000012
28_32_2013-04-12,7699.253620000004
28_32_2013-04-19,7227.999499999986
28_32_2013-04-26,7732.438789999987
28_32_2013-05-03,8585.728509999999
28_32_2013-05-10,8783.91511
28_32_2013-05-17,8183.265779999995
28_32_2013-05-24,7790.504220000011
28_32_2013-05-31,7857.237520000014
28_32_2013-06-07,7864.675380000019
28_32_2013-06-14,7125.492520000004
28_32_2013-06-21,7363.842479999989
28_32_2013-06-28,7068.530980000026
28_32_2013-07-05,6865.947919999999
28_32_2013-07-12,6692.838139999969
28_32_2013-07-19,6763.019289999972
28_32_2013-07-26,6850.874130000005
28_33_2012-11-02,8494.262319999976
28_33_2012-11-09,8183.432769999999
28_33_2012-11-16,8212.89114
28_33_2012-11-23,14877.52576000009
28_33_2012-11-30,9095.228889999973
28_33_2012-12-07,9297.518800000033
28_33_2012-12-14,10068.090839999963
28_33_2012-12-21,15763.234980000192
28_33_2012-12-28,8553.780239999978
28_33_2013-01-04,6063.923909999973
28_33_2013-01-11,5759.093149999978
28_33_2013-01-18,5375.78594999998
28_33_2013-01-25,6191.29059000001
28_33_2013-02-01,8792.08976999999
28_33_2013-02-08,11138.874370000018
28_33_2013-02-15,7819.011509999996
28_33_2013-02-22,8090.22803999996
28_33_2013-03-01,7426.693579999985
28_33_2013-03-08,9164.13981999996
28_33_2013-03-15,7435.856570000038
28_33_2013-03-22,7773.569540000012
28_33_2013-03-29,7664.586700000022
28_33_2013-04-05,7970.380780000007
28_33_2013-04-12,7588.897920000009
28_33_2013-04-19,7397.000150000008
28_33_2013-04-26,7500.491680000007
28_33_2013-05-03,7804.015909999972
28_33_2013-05-10,7017.025340000008
28_33_2013-05-17,6879.792210000024
28_33_2013-05-24,7350.986600000014
28_33_2013-05-31,7182.643300000004
28_33_2013-06-07,7890.6950300000035
28_33_2013-06-14,7187.863180000019
28_33_2013-06-21,7377.6805700000195
28_33_2013-06-28,7585.248119999968
28_33_2013-07-05,9275.24653999999
28_33_2013-07-12,7324.97018000001
28_33_2013-07-19,7170.556900000013
28_33_2013-07-26,7631.340200000011
28_34_2012-11-02,15894.878460000064
28_34_2012-11-09,15469.528320000027
28_34_2012-11-16,15321.668240000045
28_34_2012-11-23,17850.369460000213
28_34_2012-11-30,15647.942230000092
28_34_2012-12-07,15893.042720000034
28_34_2012-12-14,15869.017229999987
28_34_2012-12-21,22480.466190000112
28_34_2012-12-28,15914.7748699999
28_34_2013-01-04,12672.498519999936
28_34_2013-01-11,12988.9867899999
28_34_2013-01-18,11833.655409999988
28_34_2013-01-25,13534.658319999917
28_34_2013-02-01,15901.74303999996
28_34_2013-02-08,18437.009390000032
28_34_2013-02-15,17037.972979999973
28_34_2013-02-22,17289.542489999953
28_34_2013-03-01,16500.031439999962
28_34_2013-03-08,17934.266290000018
28_34_2013-03-15,17295.44716000001
28_34_2013-03-22,18094.33782999997
28_34_2013-03-29,17322.99409999998
28_34_2013-04-05,18855.636030000005
28_34_2013-04-12,17455.173470000085
28_34_2013-04-19,17275.160470000028
28_34_2013-04-26,18628.276629999986
28_34_2013-05-03,18350.673569999966
28_34_2013-05-10,17796.138279999966
28_34_2013-05-17,18521.818989999967
28_34_2013-05-24,18184.495950000008
28_34_2013-05-31,17933.660550000008
28_34_2013-06-07,18582.182789999977
28_34_2013-06-14,18267.214659999983
28_34_2013-06-21,18346.593360000043
28_34_2013-06-28,18387.590850000113
28_34_2013-07-05,18035.118480000077
28_34_2013-07-12,16948.391460000126
28_34_2013-07-19,16249.012450000098
28_34_2013-07-26,16368.908570000089
28_35_2012-11-02,2333.5172400000056
28_35_2012-11-09,2332.9086400000047
28_35_2012-11-16,2212.4384399999976
28_35_2012-11-23,2424.693889999998
28_35_2012-11-30,2300.0179000000026
28_35_2012-12-07,2319.3311500000023
28_35_2012-12-14,2326.5227000000045
28_35_2012-12-21,3306.7895400000257
28_35_2012-12-28,2096.7214400000007
28_35_2013-01-04,1854.4177700000027
28_35_2013-01-11,1778.96975000001
28_35_2013-01-18,1858.0264600000098
28_35_2013-01-25,2101.547220000012
28_35_2013-02-01,2586.654600000004
28_35_2013-02-08,2900.485400000001
28_35_2013-02-15,2632.732540000006
28_35_2013-02-22,2757.961019999996
28_35_2013-03-01,2662.010869999999
28_35_2013-03-08,2908.9271100000014
28_35_2013-03-15,2962.179869999993
28_35_2013-03-22,3148.2961999999898
28_35_2013-03-29,2907.277209999993
28_35_2013-04-05,2938.1195700000044
28_35_2013-04-12,2804.6421000000164
28_35_2013-04-19,2787.3261499999917
28_35_2013-04-26,3049.5611799999974
28_35_2013-05-03,2916.2651499999947
28_35_2013-05-10,2806.517589999987
28_35_2013-05-17,2998.8295899999925
28_35_2013-05-24,2975.20765999999
28_35_2013-05-31,2934.7593499999925
28_35_2013-06-07,2892.4355799999917
28_35_2013-06-14,2852.5015799999883
28_35_2013-06-21,2839.8222099999894
28_35_2013-06-28,2847.445849999997
28_35_2013-07-05,2713.97156
28_35_2013-07-12,2311.5729200000023
28_35_2013-07-19,2243.346530000002
28_35_2013-07-26,2424.793589999995
28_36_2012-11-02,1541.8591700000043
28_36_2012-11-09,1392.692430000002
28_36_2012-11-16,1852.6175100000048
28_36_2012-11-23,1995.4120600000037
28_36_2012-11-30,1922.787259999999
28_36_2012-12-07,1925.0022400000062
28_36_2012-12-14,1793.720550000002
28_36_2012-12-21,3741.003090000032
28_36_2012-12-28,1721.296640000008
28_36_2013-01-04,1364.0441099999955
28_36_2013-01-11,1170.5376199999919
28_36_2013-01-18,1174.4275199999906
28_36_2013-01-25,1102.4077399999944
28_36_2013-02-01,1404.8501799999983
28_36_2013-02-08,1501.4897899999999
28_36_2013-02-15,1264.327819999993
28_36_2013-02-22,1269.5396399999986
28_36_2013-03-01,1300.5888599999957
28_36_2013-03-08,1393.8418099999976
28_36_2013-03-15,1337.9646199999995
28_36_2013-03-22,1637.2137899999977
28_36_2013-03-29,1565.9209099999991
28_36_2013-04-05,1881.3436699999968
28_36_2013-04-12,1594.7196999999992
28_36_2013-04-19,1536.3089799999993
28_36_2013-04-26,1959.7954399999956
28_36_2013-05-03,2123.3560899999875
28_36_2013-05-10,1954.4219699999962
28_36_2013-05-17,2537.110560000002
28_36_2013-05-24,2682.503910000004
28_36_2013-05-31,3003.6783500000083
28_36_2013-06-07,3418.0582400000185
28_36_2013-06-14,3373.067730000021
28_36_2013-06-21,2935.811010000007
28_36_2013-06-28,2754.965979999999
28_36_2013-07-05,3045.6759600000023
28_36_2013-07-12,2369.2628899999995
28_36_2013-07-19,1667.2609999999986
28_36_2013-07-26,1653.9341699999984
28_37_2012-11-02,1733.6028699999852
28_37_2012-11-09,1758.120679999985
28_37_2012-11-16,1802.8643699999986
28_37_2012-11-23,1937.8283899999792
28_37_2012-11-30,1943.2707899999982
28_37_2012-12-07,1739.7658599999904
28_37_2012-12-14,1798.4220099999886
28_37_2012-12-21,2217.8989899999865
28_37_2012-12-28,1576.7796100000057
28_37_2013-01-04,1769.4362200000023
28_37_2013-01-11,1858.202419999998
28_37_2013-01-18,1846.9328499999963
28_37_2013-01-25,1859.8935299999966
28_37_2013-02-01,1866.1618499999995
28_37_2013-02-08,1755.1281699999925
28_37_2013-02-15,1919.3077899999937
28_37_2013-02-22,1900.48876999999
28_37_2013-03-01,1972.9767299999878
28_37_2013-03-08,1879.500890000002
28_37_2013-03-15,2015.2804099999794
28_37_2013-03-22,1926.5825199999872
28_37_2013-03-29,1954.8074599999902
28_37_2013-04-05,1926.781969999993
28_37_2013-04-12,1983.4354799999799
28_37_2013-04-19,2001.1543799999836
28_37_2013-04-26,1928.437029999984
28_37_2013-05-03,1818.5463300000051
28_37_2013-05-10,1766.764920000003
28_37_2013-05-17,1783.0149400000032
28_37_2013-05-24,1784.8529700000058
28_37_2013-05-31,1820.147560000005
28_37_2013-06-07,1742.701110000003
28_37_2013-06-14,1763.409370000004
28_37_2013-06-21,1795.0102899999993
28_37_2013-06-28,1836.7509700000055
28_37_2013-07-05,1778.489510000002
28_37_2013-07-12,1769.5771899999968
28_37_2013-07-19,1761.9144799999965
28_37_2013-07-26,1774.8383000000038
28_38_2012-11-02,51317.276739999856
28_38_2012-11-09,50596.53301999995
28_38_2012-11-16,52307.380649999715
28_38_2012-11-23,52723.368550000014
28_38_2012-11-30,50969.08157999971
28_38_2012-12-07,50551.748689999746
28_38_2012-12-14,49921.70920999982
28_38_2012-12-21,51698.466369999995
28_38_2012-12-28,51158.26452999969
28_38_2013-01-04,49698.90399999971
28_38_2013-01-11,54250.45371999991
28_38_2013-01-18,56050.39555000003
28_38_2013-01-25,55517.95758999985
28_38_2013-02-01,53980.13013999986
28_38_2013-02-08,55348.26554999967
28_38_2013-02-15,55441.45659999988
28_38_2013-02-22,54264.5706599998
28_38_2013-03-01,55320.23465999992
28_38_2013-03-08,55586.2270899999
28_38_2013-03-15,53965.0956599997
28_38_2013-03-22,52856.87000999976
28_38_2013-03-29,52815.80936999972
28_38_2013-04-05,51832.93297999978
28_38_2013-04-12,52222.26129999972
28_38_2013-04-19,54884.06053999986
28_38_2013-04-26,50941.48182999971
28_38_2013-05-03,55570.82433999991
28_38_2013-05-10,55257.051969999986
28_38_2013-05-17,53113.07236999985
28_38_2013-05-24,52446.155839999956
28_38_2013-05-31,50534.44928999988
28_38_2013-06-07,51693.12494999972
28_38_2013-06-14,50928.54975999976
28_38_2013-06-21,51752.76721999985
28_38_2013-06-28,48943.904249999854
28_38_2013-07-05,51061.966499999966
28_38_2013-07-12,51314.220419999896
28_38_2013-07-19,50590.25056000002
28_38_2013-07-26,50320.8235199999
28_40_2012-11-02,46842.29886999991
28_40_2012-11-09,46291.20372999994
28_40_2012-11-16,46332.70251999992
28_40_2012-11-23,44965.77737000031
28_40_2012-11-30,46463.10716999992
28_40_2012-12-07,46235.72541999994
28_40_2012-12-14,45656.616220000025
28_40_2012-12-21,49208.63243000023
28_40_2012-12-28,45206.24855000011
28_40_2013-01-04,49080.08315000037
28_40_2013-01-11,48778.2040900002
28_40_2013-01-18,48138.769030000185
28_40_2013-01-25,48774.24232000018
28_40_2013-02-01,51185.36597000001
28_40_2013-02-08,52272.553119999844
28_40_2013-02-15,51394.46036999989
28_40_2013-02-22,51174.621749999955
28_40_2013-03-01,50293.458320000034
28_40_2013-03-08,53348.978740000035
28_40_2013-03-15,49851.12415999988
28_40_2013-03-22,49606.58932999974
28_40_2013-03-29,49842.09456999966
28_40_2013-04-05,49602.462379999815
28_40_2013-04-12,48060.93811000007
28_40_2013-04-19,47561.06493999988
28_40_2013-04-26,47215.11663999989
28_40_2013-05-03,46466.14498999976
28_40_2013-05-10,45758.59010999992
28_40_2013-05-17,43513.39457999996
28_40_2013-05-24,43776.90996999986
28_40_2013-05-31,44217.0658900001
28_40_2013-06-07,44409.000810000296
28_40_2013-06-14,42440.06866000009
28_40_2013-06-21,42803.80985000003
28_40_2013-06-28,42777.22898000023
28_40_2013-07-05,41879.25841000007
28_40_2013-07-12,41236.77405000007
28_40_2013-07-19,41186.93747000009
28_40_2013-07-26,41960.7183700003
28_41_2012-11-02,1886.0306900000085
28_41_2012-11-09,1991.9279100000072
28_41_2012-11-16,1914.2099900000087
28_41_2012-11-23,2001.4708100000066
28_41_2012-11-30,1926.6825300000069
28_41_2012-12-07,2060.5699100000043
28_41_2012-12-14,2046.6013400000006
28_41_2012-12-21,5571.865070000007
28_41_2012-12-28,1889.2756400000028
28_41_2013-01-04,1082.2820300000008
28_41_2013-01-11,995.0807300000002
28_41_2013-01-18,1028.7245299999997
28_41_2013-01-25,1054.378839999999
28_41_2013-02-01,1509.725639999995
28_41_2013-02-08,2985.6346700000067
28_41_2013-02-15,1980.9826599999958
28_41_2013-02-22,1740.6686799999943
28_41_2013-03-01,2154.7581800000066
28_41_2013-03-08,2522.5931800000067
28_41_2013-03-15,1678.8425300000083
28_41_2013-03-22,1564.974030000001
28_41_2013-03-29,1459.373519999999
28_41_2013-04-05,1520.1016299999992
28_41_2013-04-12,1484.340800000002
28_41_2013-04-19,1226.6064699999972
28_41_2013-04-26,1312.1274
28_41_2013-05-03,1670.5361299999959
28_41_2013-05-10,1274.9063799999976
28_41_2013-05-17,1134.2377899999983
28_41_2013-05-24,1175.1601500000002
28_41_2013-05-31,1407.468030000002
28_41_2013-06-07,1133.7812599999993
28_41_2013-06-14,1014.9384999999993
28_41_2013-06-21,979.7327999999978
28_41_2013-06-28,922.7084300000039
28_41_2013-07-05,1005.8887100000005
28_41_2013-07-12,862.9546499999989
28_41_2013-07-19,829.4676299999971
28_41_2013-07-26,879.788100000001
28_42_2012-11-02,6849.0309599999355
28_42_2012-11-09,6858.383059999942
28_42_2012-11-16,6635.750049999965
28_42_2012-11-23,6964.637339999943
28_42_2012-11-30,6910.22556999997
28_42_2012-12-07,6867.057269999961
28_42_2012-12-14,6909.2932399999745
28_42_2012-12-21,6742.2660599999635
28_42_2012-12-28,6131.93047999997
28_42_2013-01-04,5920.56001000003
28_42_2013-01-11,6636.731719999983
28_42_2013-01-18,6633.728579999962
28_42_2013-01-25,6842.558329999966
28_42_2013-02-01,6774.529299999996
28_42_2013-02-08,6984.180509999979
28_42_2013-02-15,7100.918719999981
28_42_2013-02-22,7024.680289999953
28_42_2013-03-01,6896.38740999998
28_42_2013-03-08,6808.838440000008
28_42_2013-03-15,7102.0966199999375
28_42_2013-03-22,6959.281159999944
28_42_2013-03-29,7069.8069099999475
28_42_2013-04-05,6941.025019999952
28_42_2013-04-12,7232.24223999992
28_42_2013-04-19,6903.383939999958
28_42_2013-04-26,7107.425069999951
28_42_2013-05-03,6414.2675399999935
28_42_2013-05-10,6479.43936999998
28_42_2013-05-17,6440.042060000001
28_42_2013-05-24,6412.149509999993
28_42_2013-05-31,6578.840669999975
28_42_2013-06-07,6221.8659999999945
28_42_2013-06-14,6218.914919999966
28_42_2013-06-21,6304.810859999989
28_42_2013-06-28,6552.072559999951
28_42_2013-07-05,6245.339789999968
28_42_2013-07-12,6244.491129999972
28_42_2013-07-19,6190.283119999979
28_42_2013-07-26,6359.594179999976
28_44_2012-11-02,5130.361819999994
28_44_2012-11-09,5034.08608999999
28_44_2012-11-16,5385.169000000005
28_44_2012-11-23,6978.850790000014
28_44_2012-11-30,6729.02526999997
28_44_2012-12-07,6357.046550000034
28_44_2012-12-14,6809.792979999961
28_44_2012-12-21,9247.686059999967
28_44_2012-12-28,4182.377310000053
28_44_2013-01-04,3857.329270000018
28_44_2013-01-11,3791.878689999995
28_44_2013-01-18,3773.6735999999773
28_44_2013-01-25,3918.8373299999857
28_44_2013-02-01,4474.692000000002
28_44_2013-02-08,4811.127290000008
28_44_2013-02-15,4392.259230000011
28_44_2013-02-22,4373.563720000006
28_44_2013-03-01,4191.992020000008
28_44_2013-03-08,4770.719570000011
28_44_2013-03-15,4081.771600000003
28_44_2013-03-22,4126.959279999995
28_44_2013-03-29,4130.976309999999
28_44_2013-04-05,4235.592249999987
28_44_2013-04-12,4025.686870000001
28_44_2013-04-19,4105.593850000011
28_44_2013-04-26,4156.247880000013
28_44_2013-05-03,4302.763570000011
28_44_2013-05-10,4229.21933000001
28_44_2013-05-17,4260.485820000007
28_44_2013-05-24,4112.190360000016
28_44_2013-05-31,4258.907140000033
28_44_2013-06-07,4243.958679999989
28_44_2013-06-14,4117.892860000005
28_44_2013-06-21,4131.265810000009
28_44_2013-06-28,3998.8245000000147
28_44_2013-07-05,4127.142050000021
28_44_2013-07-12,4023.1353700000273
28_44_2013-07-19,4078.8477800000323
28_44_2013-07-26,4016.551670000028
28_45_2012-11-02,48.30761000000054
28_45_2012-11-09,48.54203000000046
28_45_2012-12-14,69.52988000000063
28_45_2012-12-21,416.29621999999927
28_45_2013-01-04,85.25514000000071
28_45_2013-01-25,71.15134000000081
28_45_2013-02-08,43.19691000000014
28_46_2012-11-02,19634.040759999996
28_46_2012-11-09,19532.553829999983
28_46_2012-11-16,19596.010269999973
28_46_2012-11-23,21078.562910000157
28_46_2012-11-30,20919.838440000065
28_46_2012-12-07,21285.67565999997
28_46_2012-12-14,22244.704399999948
28_46_2012-12-21,43750.030739999755
28_46_2012-12-28,22678.237320000015
28_46_2013-01-04,19912.063739999983
28_46_2013-01-11,19118.120870000057
28_46_2013-01-18,18599.019070000068
28_46_2013-01-25,19302.748500000027
28_46_2013-02-01,20366.470519999977
28_46_2013-02-08,21031.98562999996
28_46_2013-02-15,21365.30055000005
28_46_2013-02-22,20608.401289999973
28_46_2013-03-01,20537.003230000035
28_46_2013-03-08,21821.53742
28_46_2013-03-15,20658.165980000034
28_46_2013-03-22,21157.40219999999
28_46_2013-03-29,20906.297919999975
28_46_2013-04-05,21889.711129999996
28_46_2013-04-12,21461.75721000001
28_46_2013-04-19,20985.89318000003
28_46_2013-04-26,21753.37666000002
28_46_2013-05-03,20457.75478999997
28_46_2013-05-10,19888.121989999992
28_46_2013-05-17,20192.754860000005
28_46_2013-05-24,19838.837789999976
28_46_2013-05-31,20688.61583000002
28_46_2013-06-07,20925.56090999999
28_46_2013-06-14,19991.244839999974
28_46_2013-06-21,20114.30082000001
28_46_2013-06-28,19820.05921999999
28_46_2013-07-05,19709.362500000003
28_46_2013-07-12,19378.10725000002
28_46_2013-07-19,19134.097630000022
28_46_2013-07-26,19386.877630000014
28_47_2013-02-01,29.212779999999988
28_47_2013-04-26,15.717859999999996
28_47_2013-05-03,129.59812000000002
28_47_2013-05-17,147.60392
28_49_2012-11-02,12416.566180000036
28_49_2012-11-09,12283.865640000018
28_49_2012-11-16,11709.662549999963
28_49_2012-11-23,10115.47041999994
28_49_2012-11-30,11301.393329999964
28_49_2012-12-07,11819.08202999998
28_49_2012-12-14,11185.683759999934
28_49_2012-12-21,10248.854779999963
28_49_2012-12-28,11077.510679999865
28_49_2013-01-04,11301.138039999982
28_49_2013-01-11,12346.092479999943
28_49_2013-01-18,11377.384159999963
28_49_2013-01-25,12704.683260000027
28_49_2013-02-01,14188.240840000051
28_49_2013-02-08,15904.24685000014
28_49_2013-02-15,14866.640419999998
28_49_2013-02-22,15268.575410000023
28_49_2013-03-01,14891.478419999976
28_49_2013-03-08,15505.514670000011
28_49_2013-03-15,14241.687189999975
28_49_2013-03-22,13841.980910000035
28_49_2013-03-29,13827.258840000046
28_49_2013-04-05,13193.444519999994
28_49_2013-04-12,12870.052359999961
28_49_2013-04-19,12843.167599999993
28_49_2013-04-26,13119.821210000046
28_49_2013-05-03,14117.031410000001
28_49_2013-05-10,13135.056790000091
28_49_2013-05-17,13073.829140000003
28_49_2013-05-24,13081.169000000013
28_49_2013-05-31,12556.140949999995
28_49_2013-06-07,12400.433349999987
28_49_2013-06-14,12668.011699999892
28_49_2013-06-21,12733.551919999887
28_49_2013-06-28,12637.76747999986
28_49_2013-07-05,13070.562539999964
28_49_2013-07-12,13115.355259999931
28_49_2013-07-19,13086.79220999991
28_49_2013-07-26,12670.387529999898
28_52_2012-11-02,2176.7288999999814
28_52_2012-11-09,2111.9688399999745
28_52_2012-11-16,2365.0997599999846
28_52_2012-11-23,4142.498919999987
28_52_2012-11-30,2707.463859999986
28_52_2012-12-07,2377.945329999985
28_52_2012-12-14,2279.244829999986
28_52_2012-12-21,3099.8124199999907
28_52_2012-12-28,2345.528619999992
28_52_2013-01-04,2063.2468799999847
28_52_2013-01-11,2041.356279999989
28_52_2013-01-18,2089.749149999996
28_52_2013-01-25,2061.663679999997
28_52_2013-02-01,2256.3549799999987
28_52_2013-02-08,2537.4245600000004
28_52_2013-02-15,2225.018339999993
28_52_2013-02-22,2314.142700000002
28_52_2013-03-01,2181.354519999991
28_52_2013-03-08,2437.1609400000007
28_52_2013-03-15,2166.47818999999
28_52_2013-03-22,2227.0862299999994
28_52_2013-03-29,2257.5267399999993
28_52_2013-04-05,2177.1748399999924
28_52_2013-04-12,2095.4691499999853
28_52_2013-04-19,2146.102949999995
28_52_2013-04-26,2197.412859999995
28_52_2013-05-03,2476.667740000009
28_52_2013-05-10,2423.4268300000113
28_52_2013-05-17,2368.135860000016
28_52_2013-05-24,2459.8408600000134
28_52_2013-05-31,2344.674410000004
28_52_2013-06-07,2345.5387300000107
28_52_2013-06-14,2253.2969900000085
28_52_2013-06-21,2271.8836000000083
28_52_2013-06-28,2205.966710000004
28_52_2013-07-05,2180.3657299999973
28_52_2013-07-12,2197.953870000003
28_52_2013-07-19,2243.694800000009
28_52_2013-07-26,2181.6676200000034
28_54_2012-11-02,19.916629999999945
28_54_2012-11-09,25.448739999999937
28_54_2012-11-16,33.409139999999844
28_54_2012-11-23,37.35861999999991
28_54_2012-11-30,32.58593999999993
28_54_2012-12-07,33.846699999999856
28_54_2012-12-14,35.41519999999992
28_54_2012-12-21,90.93427
28_54_2012-12-28,53.85727999999973
28_54_2013-01-11,37.76433999999999
28_54_2013-01-25,27.777970000000035
28_54_2013-02-01,34.59744000000001
28_54_2013-02-08,55.38431999999987
28_54_2013-02-15,34.122559999999915
28_54_2013-02-22,32.189879999999945
28_54_2013-03-01,24.618739999999914
28_54_2013-03-08,39.24853999999972
28_54_2013-03-15,34.489419999999804
28_54_2013-03-22,33.944479999999764
28_54_2013-04-12,35.90451999999981
28_54_2013-04-19,40.830259999999754
28_54_2013-05-10,38.74597999999979
28_54_2013-05-17,38.41771999999985
28_54_2013-05-24,53.248699999999836
28_54_2013-05-31,41.8974399999999
28_54_2013-06-07,50.65035999999986
28_54_2013-06-14,54.19986000000008
28_54_2013-06-21,54.84921999999999
28_54_2013-07-05,41.93925999999979
28_54_2013-07-12,46.292329999999914
28_54_2013-07-19,34.36809999999972
28_55_2012-11-02,9928.487750000011
28_55_2012-11-09,13341.145139999979
28_55_2012-11-16,13907.785139999956
28_55_2012-11-23,37855.35191999973
28_55_2012-11-30,15348.260819999967
28_55_2012-12-07,15094.134109999943
28_55_2012-12-14,17000.44389
28_55_2012-12-21,36627.04909999997
28_55_2012-12-28,17416.703079999977
28_55_2013-01-04,9618.220730000048
28_55_2013-01-11,8786.43017000009
28_55_2013-01-18,8405.207070000108
28_55_2013-01-25,8293.08969000011
28_55_2013-02-01,10735.152329999974
28_55_2013-02-08,11291.859519999949
28_55_2013-02-15,11028.616399999972
28_55_2013-02-22,10482.042479999973
28_55_2013-03-01,9257.377560000039
28_55_2013-03-08,10340.680749999974
28_55_2013-03-15,8141.920220000011
28_55_2013-03-22,7754.327810000022
28_55_2013-03-29,8076.366300000003
28_55_2013-04-05,8214.299500000023
28_55_2013-04-12,7509.793830000021
28_55_2013-04-19,7113.861520000009
28_55_2013-04-26,6898.6757800000105
28_55_2013-05-03,7500.283309999987
28_55_2013-05-10,7512.741480000011
28_55_2013-05-17,7143.753819999995
28_55_2013-05-24,7136.376719999987
28_55_2013-05-31,7321.833829999984
28_55_2013-06-07,7241.640189999967
28_55_2013-06-14,7064.020929999968
28_55_2013-06-21,7055.3547299999755
28_55_2013-06-28,7574.579649999943
28_55_2013-07-05,7675.208839999956
